StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent_q,att1,att2,Q88_First Click,Q88_Last Click,Q88_Page Submit,Q88_Click Count,Q84_First Click,Q84_Last Click,Q84_Page Submit,Q84_Click Count,vA_sue_AV_1,vB_mf_sue_AV_1,avoid_AV_1,Q149_First Click,Q149_Last Click,Q149_Page Submit,Q149_Click Count,vA_sue_AV_intv_1,vB_mf_sue_AV_intv_1,avoid_AV_intv_1,Q87_First Click,Q87_Last Click,Q87_Page Submit,Q87_Click Count,Q82_First Click,Q82_Last Click,Q82_Page Submit,Q82_Click Count,vA_sue_1,vB_driver_sue_1,vB_mf_sue_1,avoid_1,Q163_First Click,Q163_Last Click,Q163_Page Submit,Q163_Click Count,vA_sue_intv_1,vB_sue_intv_1,vB_mf_sue_intv_1,avoid_intv_1,comp1,comp_accident,ai_familiarity_1,gender,gender_4_TEXT,age,edu,edu_8_TEXT,Q151_First Click,Q151_Last Click,Q151_Page Submit,Q151_Click Count,FL_4_DO,FL_92_DO,FL_98_DO,questions_1_AV_DO,questions_2_AV_DO,questions_1_AV_intv_DO,questions_2_AV_intv_DO,questions_1_DO,questions_2_DO,questions_1_intv_DO,questions_2_intv_DO
2024-06-05 13:57:51,2024-06-05 14:00:40,0,198.137.20.92,100,169,1,2024-06-05 14:00:41,R_1zhENotoN3NcKV8,,,,,33.9332,-83.3536,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,24.87,0,0,0,14.67,0,100,0,0,5,,,,,,,,,2,1,4,2,,64,5,,,,,,FL_40,,FL_99,,,,,Q90|vB_driver_sue|vA_sue|vB_mf_sue,Q71|avoid,,
2024-06-05 13:58:00,2024-06-05 14:02:06,0,69.107.139.24,100,246,1,2024-06-05 14:02:07,R_1K2VMkAgrR5VeRe,,,,,34.7386,-92.4231,anonymous,EN,1,2,2,8.584,28.846,30.143,2,3.464,17.984,19.267,2,,,,26.885,26.885,28.412,1,100,32,2,,,,,,,,,,,,,,,,,,,,,1,1,12,2,,46,3,,,,,,FL_39,FL_94,,,,Q155|vA_sue_AV_intv|vB_mf_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-05 14:10:47,2024-06-05 14:13:45,0,68.58.170.163,100,178,1,2024-06-05 14:13:46,R_3OSGZ7rPbGu1iW3,,,,,42.7264,-83.1599,anonymous,EN,1,2,2,29.78,29.78,30.218,1,0,0,11.328,0,100,83,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,86,2,,31,3,,,,,,FL_39,FL_93,,Q116|vB_mf_sue_AV|vA_sue_AV,Q122|avoid_AV,,,,,,
2024-06-05 14:14:12,2024-06-05 14:14:41,0,174.162.33.164,100,28,1,2024-06-05 14:14:42,R_64dHQIcIUlNacSt,,,,,42.9656,-85.65,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-05 14:14:46,2024-06-05 14:15:16,0,174.162.33.164,100,30,1,2024-06-05 14:15:16,R_6omVnZdEFHL2Eko,,,,,42.9656,-85.65,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-05 14:15:19,2024-06-05 14:15:29,0,174.162.33.164,100,10,1,2024-06-05 14:15:30,R_1fwzGNxDlZGV0IY,,,,,42.9656,-85.65,anonymous,EN,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-05 14:15:31,2024-06-05 14:15:41,0,174.162.33.164,100,9,1,2024-06-05 14:15:42,R_7bJXWLrsYqtbYT7,,,,,42.9656,-85.65,anonymous,EN,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-05 14:15:45,2024-06-05 14:15:52,0,174.162.33.164,100,7,1,2024-06-05 14:15:53,R_7L1KtMWNBmLz75u,,,,,42.9656,-85.65,anonymous,EN,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-05 14:13:39,2024-06-05 14:16:49,0,172.56.218.248,100,189,1,2024-06-05 14:16:49,R_6jj2LAWtDldFXLZ,,,,,39.9934,-75.1425,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,3.853,17.794,18.872,4,0,0,13.751,0,,,,,17.197,31.6,32.516,4,100,0,0,0,2,1,13,2,,21,3,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_sue_intv|vB_mf_sue_intv|vA_sue_intv,Q167|avoid_intv
2024-06-05 14:15:55,2024-06-05 14:20:28,0,174.162.33.164,100,273,1,2024-06-05 14:20:29,R_3araz7vYVVwfjay,,,,,42.9656,-85.65,anonymous,EN,1,2,2,2.575,40.195,51.07,6,3.16,3.796,13.034,2,,,,17.557,53.638,54.74,8,100,5,10,,,,,,,,,,,,,,,,,,,,,1,1,24,1,,36,2,,,,,,FL_39,FL_94,,,,Q155|vB_mf_sue_AV_intv|vA_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-05 14:18:25,2024-06-05 14:23:36,0,173.21.208.110,100,311,1,2024-06-05 14:23:37,R_5HOBKbV9EEYPuXn,,,,,43.7284,-92.1423,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,38.802,0,0,0,13.968,0,,,,,0,0,37.237,0,84,0,0,3,2,1,17,2,,31,3,,,,,,FL_40,,FL_100,,,,,,,Q164|vA_sue_intv|vB_sue_intv|vB_mf_sue_intv,Q167|avoid_intv
2024-06-05 14:27:30,2024-06-05 14:32:44,0,71.87.60.126,100,314,1,2024-06-05 14:32:45,R_386SZIfVtwn8LIJ,,,,,43.318,-88.3731,anonymous,EN,1,2,2,0,0,19.863,0,0,0,29.298,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,40,2,,43,2,,,,,,FL_39,FL_93,,Q116|vA_sue_AV|vB_mf_sue_AV,Q122|avoid_AV,,,,,,
2024-06-05 14:25:45,2024-06-05 14:35:21,0,99.155.249.135,100,575,1,2024-06-05 14:35:21,R_6os403hCb8Cc3bb,,,,,38.9687,-94.5696,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-05 14:39:12,2024-06-05 14:41:44,0,66.199.88.215,100,152,1,2024-06-05 14:41:45,R_7KUsnHtamexuIHA,,,,,37.2532,-80.4347,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,11.451,0,0,0,15.637,0,,,,,0,0,7.781,0,100,5,15,0,2,1,5,2,,27,5,,,,,,FL_40,,FL_100,,,,,,,Q164|vA_sue_intv|vB_sue_intv|vB_mf_sue_intv,Q167|avoid_intv
2024-06-05 14:39:16,2024-06-05 14:42:29,0,50.42.174.45,100,193,1,2024-06-05 14:42:30,R_7venji5lMWVLbOr,,,,,41.929,-85.0027,anonymous,EN,1,2,2,0,0,16.986,0,0,0,11.791,0,,,,0,0,34.352,0,100,0,1,,,,,,,,,,,,,,,,,,,,,1,1,48,2,,49,4,,,,,,FL_39,FL_94,,,,Q155|vA_sue_AV_intv|vB_mf_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-05 14:50:01,2024-06-05 14:50:40,0,12.75.216.6,100,39,1,2024-06-05 14:50:41,R_5m2jY46nSJUl4nQ,,,,,45.4752,-122.5561,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-05 14:51:26,2024-06-05 14:56:01,0,148.66.184.107,100,274,1,2024-06-05 14:56:02,R_1XDTYHo8nFs5oNb,,,,,36.3495,-88.8545,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,21.42,0,0,0,11.836,0,,,,,0,0,32.868,0,100,0,0,20,2,1,0,2,,58,1,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_sue_intv|vA_sue_intv|vB_mf_sue_intv,Q167|avoid_intv
2024-06-05 14:50:46,2024-06-05 14:56:26,0,12.75.216.6,100,340,1,2024-06-05 14:56:27,R_11BVeGk9qzilIac,,,,,45.4752,-122.5561,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,22.885,22.885,23.57,1,0,0,15.394,0,,,,,14.157,23.793,26.563,5,100,0,0,80,2,1,0,2,,42,4,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_sue_intv|vB_mf_sue_intv|vA_sue_intv,Q167|avoid_intv
2024-06-05 14:57:25,2024-06-05 15:00:23,0,104.185.117.66,100,177,1,2024-06-05 15:00:24,R_1mah5fQlX1EGXpv,,,,,39.1397,-86.5141,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,6.744,24.62,25.824,2,2.354,11.583,12.629,2,100,0,0,10,,,,,,,,,2,1,0,2,,39,4,,,,,,FL_40,,FL_99,,,,,Q90|vA_sue|vB_driver_sue|vB_mf_sue,Q71|avoid,,
2024-06-05 14:56:25,2024-06-05 15:00:38,0,50.86.155.233,100,253,1,2024-06-05 15:00:39,R_5peZhQoFsPEYJm4,,,,,30.4605,-89.0856,anonymous,EN,1,2,2,0,0,27.189,0,0,0,15.136,0,,,,0,0,40.704,0,100,50,0,,,,,,,,,,,,,,,,,,,,,1,1,55,2,,54,4,,,,,,FL_39,FL_94,,,,Q155|vB_mf_sue_AV_intv|vA_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-05 14:57:56,2024-06-05 15:01:08,0,64.193.85.11,100,191,1,2024-06-05 15:01:08,R_5W4c3h80fdiguhH,,,,,39.5995,-78.8461,anonymous,EN,1,2,2,0,0,17.201,0,0,0,13.049,0,100,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,56,2,,38,2,,,,,,FL_39,FL_93,,Q116|vB_mf_sue_AV|vA_sue_AV,Q122|avoid_AV,,,,,,
2024-06-05 15:04:22,2024-06-05 15:06:20,0,73.255.66.64,100,117,1,2024-06-05 15:06:21,R_6fTrNS2Hblu1b3Y,,,,,29.69,-95.2564,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,12.615,0,0,0,11.564,0,,,,,0,0,2.688,0,36,72,93,69,2,1,93,2,,25,4,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_sue_intv|vB_mf_sue_intv|vA_sue_intv,Q167|avoid_intv
2024-06-05 15:04:44,2024-06-05 15:07:24,0,23.118.2.161,100,159,1,2024-06-05 15:07:25,R_1WZtWmFbPgtBkB9,,,,,39.7697,-89.6886,anonymous,EN,1,2,2,0,0,17.771,0,0,0,16.83,0,100,20,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,25,1,,40,4,,,,,,FL_39,FL_93,,Q116|vB_mf_sue_AV|vA_sue_AV,Q122|avoid_AV,,,,,,
2024-06-05 15:04:00,2024-06-05 15:08:00,0,67.246.188.58,100,240,1,2024-06-05 15:08:01,R_7asD95KYNbIkY0K,,,,,43.0135,-78.9763,anonymous,EN,1,2,2,1.474,19.594,42.456,2,1.436,14.737,17.43,2,,,,0,0,32.137,0,100,70,55,,,,,,,,,,,,,,,,,,,,,1,1,0,2,,53,4,,,,,,FL_39,FL_94,,,,Q155|vB_mf_sue_AV_intv|vA_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-05 15:19:00,2024-06-05 15:21:16,0,174.245.113.185,100,135,1,2024-06-05 15:21:16,R_6EBLlJ8ekJbxLQB,,,,,35.1341,-80.9221,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,7.316,7.316,18.904,1,10.327,10.327,10.876,1,,,,,3.434,3.434,5.686,1,100,18,22,40,1,1,71,2,,21,4,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_sue_intv|vB_mf_sue_intv|vA_sue_intv,Q167|avoid_intv
2024-06-05 15:31:23,2024-06-05 15:36:22,0,108.81.123.20,100,298,1,2024-06-05 15:36:22,R_7ib0Dd9z0eu82lB,,,,,30.3722,-88.5246,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,23.464,0,0,0,11.358,0,,,,,0,0,45.812,0,100,0,0,0,2,1,0,1,,31,3,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_mf_sue_intv|vB_sue_intv|vA_sue_intv,Q167|avoid_intv
2024-06-05 15:31:02,2024-06-05 15:38:14,0,162.238.97.223,100,432,1,2024-06-05 15:38:15,R_1z0UJhEjwT85HR7,,,,,34.2759,-86.2045,anonymous,EN,1,2,2,2.458,27.858,32.63,2,15.492,15.492,20.981,1,,,,0,0,85.289,0,100,0,0,,,,,,,,,,,,,,,,,,,,,1,1,30,2,,35,4,,,,,,FL_39,FL_94,,,,Q155|vA_sue_AV_intv|vB_mf_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-05 16:04:11,2024-06-05 16:06:48,0,136.53.24.96,100,157,1,2024-06-05 16:06:49,R_7EEzoUNuDWyDveV,,,,,34.7315,-86.5654,anonymous,EN,1,2,2,0,0,28.863,0,0,0,13.64,0,100,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,70,1,,38,3,,,,,,FL_39,FL_93,,Q116|vB_mf_sue_AV|vA_sue_AV,Q122|avoid_AV,,,,,,
2024-06-05 16:06:50,2024-06-05 16:10:05,0,104.172.59.12,100,195,1,2024-06-05 16:10:06,R_5KNnhXOmpap8Jsx,,,,,34.0085,-117.8136,anonymous,EN,1,2,2,0,0,19.612,0,0,0,11.706,0,,,,0,0,26.517,0,100,90,30,,,,,,,,,,,,,,,,,,,,,1,1,0,1,,39,4,,,,,,FL_39,FL_94,,,,Q155|vB_mf_sue_AV_intv|vA_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-05 16:07:04,2024-06-05 16:10:52,0,97.121.161.132,100,227,1,2024-06-05 16:10:52,R_5Zzby2XjkQL68Yp,,,,,38.9203,-104.7005,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,18.55,0,0,0,12.725,0,,,,,6.797,6.797,22.904,1,100,0,0,0,2,1,16,2,,27,4,,,,,,FL_40,,FL_100,,,,,,,Q164|vA_sue_intv|vB_sue_intv|vB_mf_sue_intv,Q167|avoid_intv
2024-06-05 16:09:52,2024-06-05 16:17:52,0,38.53.128.125,100,479,1,2024-06-05 16:17:53,R_5f8Pa5zolOIMKrN,,,,,35.636,-86.6841,anonymous,EN,1,2,2,0,0,33.379,0,0,0,17.537,0,100,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,19,2,,31,1,,,,,,FL_39,FL_93,,Q116|vA_sue_AV|vB_mf_sue_AV,Q122|avoid_AV,,,,,,
2024-06-05 16:18:38,2024-06-05 16:21:59,0,24.251.204.178,100,201,1,2024-06-05 16:22:00,R_1wQjNV9wuK3zUEp,,,,,33.3874,-112.0998,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,20.656,0,0,0,15.332,0,,,,,0,0,25.027,0,100,0,0,0,2,1,0,1,,44,3,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_sue_intv|vB_mf_sue_intv|vA_sue_intv,Q167|avoid_intv
2024-06-05 16:23:40,2024-06-05 16:26:24,0,97.86.1.187,100,164,1,2024-06-05 16:26:25,R_5L1KpQEIDS7PkfY,,,,,38.4936,-90.3797,anonymous,EN,1,2,2,0,0,14.858,0,0,0,15.522,0,100,51,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,55,1,,33,3,,,,,,FL_39,FL_93,,Q116|vA_sue_AV|vB_mf_sue_AV,Q122|avoid_AV,,,,,,
2024-06-05 16:37:37,2024-06-05 16:41:30,0,108.35.161.75,100,233,1,2024-06-05 16:41:31,R_3DMHF7ZdX7P3qrn,,,,,40.9864,-74.1112,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,26.284,0,0,0,11.428,0,,,,,0,0,45.715,0,100,0,0,0,2,1,0,1,,53,4,,,,,,FL_40,,FL_100,,,,,,,Q164|vA_sue_intv|vB_mf_sue_intv|vB_sue_intv,Q167|avoid_intv
2024-06-05 16:42:18,2024-06-05 16:45:56,0,174.60.78.183,100,218,1,2024-06-05 16:45:56,R_7VKDAFdPhzEPHvJ,,,,,39.9552,-76.6653,anonymous,EN,1,2,2,0,0,26.89,0,0,0,25.426,0,,,,0,0,29.653,0,100,0,0,,,,,,,,,,,,,,,,,,,,,1,1,0,2,,62,4,,,,,,FL_39,FL_94,,,,Q155|vA_sue_AV_intv|vB_mf_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-05 16:42:56,2024-06-05 16:46:55,0,47.197.90.27,100,239,1,2024-06-05 16:46:56,R_5v21tjXhwt4yK9w,,,,,27.8407,-82.7155,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,33.569,0,0,0,14.062,0,100,0,0,8,,,,,,,,,2,1,10,1,,40,2,,,,,,FL_40,,FL_99,,,,,Q90|vA_sue|vB_mf_sue|vB_driver_sue,Q71|avoid,,
2024-06-05 16:50:26,2024-06-05 16:53:40,0,71.185.198.79,100,194,1,2024-06-05 16:53:41,R_6K8BmxugMoSF5GF,,,,,39.9792,-75.1279,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,24.416,0,0,0,12.547,0,,,,,0,0,27.163,0,100,0,0,0,2,1,0,2,,33,3,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_mf_sue_intv|vB_sue_intv|vA_sue_intv,Q167|avoid_intv
2024-06-05 17:03:40,2024-06-05 17:04:58,0,47.142.144.115,100,78,1,2024-06-05 17:04:58,R_3HNy0ck9oiiONph,,,,,34.4216,-119.7068,anonymous,EN,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-05 17:05:16,2024-06-05 17:10:27,0,47.142.144.115,100,311,1,2024-06-05 17:10:28,R_3lzuDkGpPR3Q6Hy,,,,,34.4216,-119.7068,anonymous,EN,1,2,2,0,0,32.555,0,0,0,17.709,0,100,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,70,1,,64,6,,,,,,FL_39,FL_93,,Q116|vA_sue_AV|vB_mf_sue_AV,Q122|avoid_AV,,,,,,
2024-06-05 17:14:00,2024-06-05 17:16:34,0,70.44.146.132,100,154,1,2024-06-05 17:16:35,R_3qmfDoXAGBPmL1f,,,,,40.9485,-75.9565,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,47.085,0,0,0,11.319,0,100,0,30,21,,,,,,,,,2,1,21,1,,26,2,,,,,,FL_40,,FL_99,,,,,Q90|vA_sue|vB_mf_sue|vB_driver_sue,Q71|avoid,,
2024-06-05 17:34:39,2024-06-05 17:37:13,0,107.132.123.200,100,153,1,2024-06-05 17:37:13,R_7ByUOUDxNCPDGDl,,,,,41.4453,-81.6991,anonymous,EN,1,2,2,0,0,14.538,0,0,0,15.373,0,,,,0,0,17.456,0,95,23,0,,,,,,,,,,,,,,,,,,,,,1,1,0,2,,46,5,,,,,,FL_39,FL_94,,,,Q155|vB_mf_sue_AV_intv|vA_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-05 17:35:04,2024-06-05 17:38:25,0,47.151.141.242,100,201,1,2024-06-05 17:38:26,R_7gqJEV69UzzbWQy,,,,,34.0125,-118.4682,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,23.26,0,0,0,12.161,0,,,,,0,0,36.119,0,100,0,0,0,2,1,0,2,,37,4,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_mf_sue_intv|vA_sue_intv|vB_sue_intv,Q167|avoid_intv
2024-06-05 17:34:05,2024-06-05 17:39:47,0,174.202.225.171,100,342,1,2024-06-05 17:39:48,R_1fH9ApIcSuZj3yV,,,,,29.7738,-95.406,anonymous,EN,1,2,2,0,0,35.384,0,0,0,30.507,0,71,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,,38,4,,,,,,FL_39,FL_93,,Q116|vA_sue_AV|vB_mf_sue_AV,Q122|avoid_AV,,,,,,
2024-06-05 17:44:23,2024-06-05 17:48:53,0,136.38.209.212,100,269,1,2024-06-05 17:48:53,R_5UldYdD7fGHAJWN,,,,,40.8431,-111.914,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,37.917,0,0,0,11.911,0,,,,,0,0,32.308,0,100,0,0,0,2,1,0,1,,32,3,,,,,,FL_40,,FL_100,,,,,,,Q164|vA_sue_intv|vB_mf_sue_intv|vB_sue_intv,Q167|avoid_intv
2024-06-05 17:47:59,2024-06-05 17:51:14,0,24.9.38.87,100,194,1,2024-06-05 17:51:14,R_6TFvVVbscPIbChe,,,,,39.6253,-104.7863,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,18.835,0,4.017,4.017,12.212,1,79,0,62,6,,,,,,,,,2,1,0,2,,52,4,,,,,,FL_40,,FL_99,,,,,Q90|vB_driver_sue|vB_mf_sue|vA_sue,Q71|avoid,,
2024-06-05 17:51:04,2024-06-05 17:55:21,0,162.237.79.238,100,256,1,2024-06-05 17:55:21,R_13gEWYIVP5EMGPW,,,,,37.7441,-122.48,anonymous,EN,1,2,2,0,0,29.201,0,0,0,12.739,0,,,,0,0,45.506,0,100,0,9,,,,,,,,,,,,,,,,,,,,,1,1,9,2,,34,4,,,,,,FL_39,FL_94,,,,Q155|vB_mf_sue_AV_intv|vA_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-05 17:56:53,2024-06-05 18:05:11,0,24.156.121.226,100,497,1,2024-06-05 18:05:12,R_7Mgw9Tp9LRTdLwj,,,,,35.2303,-111.5791,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,3.097,3.097,20.129,1,0,0,21.056,0,,,,,86.812,86.812,103.259,1,100,0,0,0,2,2,0,2,,31,3,,,,,,FL_40,,FL_100,,,,,,,Q164|vA_sue_intv|vB_sue_intv|vB_mf_sue_intv,Q167|avoid_intv
2024-06-05 18:18:12,2024-06-05 18:21:11,0,97.116.41.32,100,178,1,2024-06-05 18:21:12,R_3lX2rlCsxgRx7SA,,,,,45.0546,-93.2566,anonymous,EN,1,2,2,0,0,21.529,0,0,0,13.6,0,100,20,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,,42,4,,,,,,FL_39,FL_93,,Q116|vA_sue_AV|vB_mf_sue_AV,Q122|avoid_AV,,,,,,
2024-06-05 18:18:04,2024-06-05 18:24:34,0,199.250.230.225,100,390,1,2024-06-05 18:24:34,R_1OIM3IbHtlFajMc,,,,,31.3188,-81.9568,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,2.072,26.301,27.279,3,11.325,11.325,12.032,1,,,,,19.102,51.281,64.285,3,77,79,31,0,2,1,8,2,,34,4,,,,,,FL_40,,FL_100,,,,,,,Q164|vA_sue_intv|vB_sue_intv|vB_mf_sue_intv,Q167|avoid_intv
2024-06-05 18:22:18,2024-06-05 18:30:23,0,173.94.199.253,100,484,1,2024-06-05 18:30:24,R_71dR6Vrzcgrwxu5,,,,,36.3402,-79.6622,anonymous,EN,1,2,2,0,0,45.115,0,0,0,22.11,0,100,100,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,2,,34,2,,,,,,FL_39,FL_93,,Q116|vA_sue_AV|vB_mf_sue_AV,Q122|avoid_AV,,,,,,
2024-06-05 18:28:03,2024-06-05 18:31:15,0,76.33.36.159,100,192,1,2024-06-05 18:31:16,R_7eUzUhC5A8SErsF,,,,,33.9675,-118.1464,anonymous,EN,1,2,2,0,0,21.437,0,0,0,12.797,0,,,,0,0,36.116,0,98,6,18,,,,,,,,,,,,,,,,,,,,,1,1,20,1,,37,4,,,,,,FL_39,FL_94,,,,Q155|vB_mf_sue_AV_intv|vA_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-05 18:26:30,2024-06-05 18:31:30,0,97.95.215.99,100,300,1,2024-06-05 18:31:31,R_1l4B54SHcVy0BFs,,,,,43.0352,-83.5248,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,33.79,0,18.119,18.119,21.275,1,95,5,59,9,,,,,,,,,2,1,9,2,,45,4,,,,,,FL_40,,FL_99,,,,,Q90|vB_driver_sue|vB_mf_sue|vA_sue,Q71|avoid,,
2024-06-05 18:25:57,2024-06-05 18:31:34,0,38.158.139.85,100,337,1,2024-06-05 18:31:35,R_6CHR4hazhjW6iAS,,,,,30.2282,-93.1919,anonymous,EN,1,2,2,4.284,21.353,23.197,3,5.834,10.952,14.203,2,,,,21.677,64.405,65.565,3,100,0,0,,,,,,,,,,,,,,,,,,,,,1,1,60,2,,27,3,,,,,,FL_39,FL_94,,,,Q155|vB_mf_sue_AV_intv|vA_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-05 18:37:03,2024-06-05 18:40:28,0,98.15.106.31,100,204,1,2024-06-05 18:40:28,R_7fDEVU2RFADuGUe,,,,,40.6994,-73.8883,anonymous,EN,1,2,2,0,0,24.856,0,0,0,12.684,0,100,60,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,20,2,,54,5,,,,,,FL_39,FL_93,,Q116|vB_mf_sue_AV|vA_sue_AV,Q122|avoid_AV,,,,,,
2024-06-05 18:40:47,2024-06-05 18:43:12,0,76.118.51.140,100,144,1,2024-06-05 18:43:12,R_5UmKtlb51mNMomZ,,,,,42.5278,-71.104,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,11.999,0,0,0,12.173,0,100,17,20,36,,,,,,,,,2,1,62,2,,20,3,,,,,,FL_40,,FL_99,,,,,Q90|vB_driver_sue|vA_sue|vB_mf_sue,Q71|avoid,,
2024-06-05 18:59:24,2024-06-05 19:03:56,0,50.44.38.161,100,272,1,2024-06-05 19:03:57,R_1Cy1OS70gizu91v,,,,,38.0914,-89.3861,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,3.064,31.029,31.466,8,4.526,18.62,20.733,10,,,,,6.778,29.17,37.901,5,100,0,100,0,2,1,0,2,,30,2,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_mf_sue_intv|vA_sue_intv|vB_sue_intv,Q167|avoid_intv
2024-06-05 19:07:54,2024-06-05 19:14:16,0,73.36.91.202,100,382,1,2024-06-05 19:14:17,R_5p6emlL9mnnr3E5,,,,,41.4253,-87.3565,anonymous,EN,1,2,2,0,0,39.812,0,0,0,11.372,0,,,,0,0,61.161,0,30,0,0,,,,,,,,,,,,,,,,,,,,,1,1,0,1,,38,3,,,,,,FL_39,FL_94,,,,Q155|vB_mf_sue_AV_intv|vA_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-05 19:12:36,2024-06-05 19:18:08,0,73.54.158.52,100,331,1,2024-06-05 19:18:08,R_1fx1owPVsM923Rr,,,,,33.8092,-84.2327,anonymous,EN,1,2,2,13.084,28.641,30.8,5,41.397,41.397,42.633,1,100,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,100,2,,60,5,,,,,,FL_39,FL_93,,Q116|vA_sue_AV|vB_mf_sue_AV,Q122|avoid_AV,,,,,,
